dri_field_,area_m2,annual_et_ensemble_mm,annual_et_ssebop_mm,annual_et_eemetric_mm,annual_et_sims_mm,annual_et_pt_jpl_mm,annual_et_geesebal_mm,annual_et_disalexi_mm,annual_gridmet_precip_mm,annual_gridmet_precip_eff_mm,annual_tmmx_K,annual_tmmn_K,annual_eto_mm,annual_etr_mm,annual_vpd_kPa,annual_vs_mps,annual_rmax,annual_rmin,annual_daymet_precip_mm,annual_daymet_precip_eff_mm,annual_ndvi,YEAR,eff_factor,HSG,soil_depth_mm,ksat_mean_micromps,elevation_m
81,515914.5826241229,578.20128426772,514.7008402389872,570.0855793129903,646.1418839360803,532.616117454795,549.55000709395,620.6718391197192,381.0999996960163,337.26998119879835,288.79998779296875,271.0666809082031,1220.1999982446432,1676.299998477101,333.3300000540912,3.161917924880981,87.0999984741211,23.75,,357.95228448724293,0.7634470801542619,2019,0.8849907674306511,1.0,1606.1596394462658,120.39884171089624,1801.2923208693285
82,495809.2841949468,851.7646199390415,702.7291282483433,918.2921032903408,1051.6597957339604,841.1173425555547,753.9514191751437,748.0101287572434,357.40041672941726,316.2960690814024,289.09281813233315,271.01424866302114,1249.667287508443,1723.565206001072,344.4212794233734,3.2302917377412816,84.28399575086239,23.02875010254283,,356.36821864837526,0.8326614182136953,2019,0.8849907674306511,1.0,1557.1526209778335,149.06466129765,1806.6107682543843
83,490902.0137563579,771.0771628477642,664.3287075416436,873.6389671828548,919.2898845704992,751.4928374838347,726.9234174486853,648.7148202186341,356.3999986052513,315.4107082779443,289.20001220703125,271.1000061035156,1259.600000038743,1738.500002220273,349.91999999806285,3.2347946166992188,82.70000457763672,22.600000381469727,,355.8516779413164,0.9034977485131416,2019,0.8849907674306511,1.0,1546.4621526158023,141.40363946979443,1807.5394294745684
84,504859.052077382,707.4000835515853,615.4978978206962,737.4102971972729,897.5585219567887,768.4195200068557,629.1310474476599,572.8310865455168,324.9000000655651,287.533500396243,288.5666809082031,270.8800048828125,1185.100001141429,1610.8999988883734,313.44999951310456,3.171506881713867,94.5,25.76000022888184,,376.2111726738294,0.8148503858988368,2019,0.8849907674306511,1.0,1559.1932614368102,147.8541979792466,1773.4807012469475
85,520976.38019951305,702.7245408581723,614.6535905981042,739.6799815201252,896.4821758922445,758.0382003924378,629.7329190934478,587.4640628731013,324.9000000655651,287.533500396243,288.5666809082031,270.8800048828125,1185.100001141429,1610.8999988883734,313.44999951310456,3.171506881713867,94.5,25.76000022888184,,375.0370889516576,0.8373876057248152,2019,0.8849907674306511,1.0,1555.7206523615873,127.48264999633898,1774.0912672868474
86,520783.8802223524,697.5889769340222,591.338548536178,726.9338553728885,882.1693699589187,774.480153496246,610.1041344286473,562.965203709666,324.9000000655651,287.533500396243,288.5666809082031,270.8800048828125,1185.100001141429,1610.8999988883734,313.44999951310456,3.171506881713867,94.5,25.76000022888184,,376.38899062505584,0.7939662134878025,2019,0.8849907674306511,1.0,1538.0189558358588,132.4221173859123,1773.627125947462
87,523467.6309245799,679.180238506133,562.6808068699687,738.1224565718358,871.673523285802,755.6713100269709,590.4074186981367,571.1222033915818,324.9000000655651,287.533500396243,288.5666809082031,270.8800048828125,1185.100001141429,1610.8999988883734,313.44999951310456,3.171506881713867,94.5,25.76000022888184,,375.7348525280453,0.7399764106150805,2019,0.8849907674306511,1.0,1534.3851384545153,118.63434923884576,1774.4463574722554
88,489712.3760888719,810.4145530882522,715.7874088147161,933.9198344955936,920.8352921600708,811.8924498307847,714.6474113626422,761.5670409163674,381.0999996960163,337.26998119879835,288.79998779296875,271.0666809082031,1220.1999982446432,1676.299998477101,333.3300000540912,3.161917924880981,87.0999984741211,23.75,,355.5252206523312,0.8218739741080205,2019,0.8849907674306511,1.0,1543.4694941533194,130.19264376020982,1809.7032439947045
89,533231.2393492024,666.9611901550564,596.8409171576628,726.5696640266102,890.3672320396031,736.6435822288029,594.3474378606417,534.540549037106,324.9759835131853,287.6007450458624,288.5635700143623,270.87582814068327,1185.0453463804631,1610.7760259421634,313.4601306360174,3.170780098784372,94.4977782961962,25.7585338738604,,375.2851935704821,0.7804282437144281,2019,0.8849907674306511,1.0,1570.9076247716928,156.35440961500584,1773.7675358526542
90,505316.6665261585,678.8998252048216,578.7530187020117,689.4679631536053,700.7798322572344,651.7515227555439,636.2861279114657,696.0328947368419,336.81150458707083,298.0750719239798,288.79998779296875,271.09233644431725,1197.855752486004,1638.5855175839213,321.280300829064,3.1534393560378624,92.3122825929364,24.99937009993439,,360.8250037585302,0.7858391006519162,2019,0.8849907674306511,1.0,1567.522159537252,156.5479673199876,1793.0269918123754
91,487622.7698547324,784.9707611119453,684.2538411490918,879.8093188529095,897.0151786508859,801.1962864721485,686.4671437865971,735.7544055741843,381.0999996960163,337.26998119879835,288.79998779296875,271.0666809082031,1220.1999982446432,1676.299998477101,333.3300000540912,3.161917924880981,87.0999984741211,23.75,,355.9820043843885,0.7993711427083089,2019,0.8849907674306511,1.0,1555.9969919010932,110.3271671983,1806.4555705758328
92,488728.4446059828,752.2949903948889,707.2236745223739,772.47230018878,762.7681929658476,662.3295355776629,814.1059496326807,803.8876561868537,328.4000004827976,290.63096845149727,288.29998779296875,270.8599853515625,1176.700001463294,1597.6999979168177,312.9599993862212,3.1260273456573486,95.13333129882812,25.71999931335449,,377.7406079635328,0.7756901910656211,2019,0.8849907674306511,1.0,1595.0440567045769,148.00860609685336,1776.8381750548006
93,492895.1501213876,808.15650466858,728.9259680842869,844.4872535110576,940.8119095538171,807.3135097385812,689.7297667359529,795.2804447523839,334.4000004529953,295.9409130297064,289.04998779296875,270.8499755859375,1215.399998083711,1667.3999946564436,324.93999935500324,3.20630145072937,90.85000610351562,24.739999771118164,,363.67884922959126,0.8434966607656283,2019,0.8849907674306511,1.0,1520.0717276245418,103.07456548626178,1799.7746868435815
94,496898.3941263596,807.6823503207893,723.3690901090304,885.2244441184939,892.9072482039801,749.7487355834779,846.7529566431439,705.041162122373,296.7000007927418,262.5767613982433,288.6333312988281,271.1333312988281,1227.0999968796968,1685.0999999195335,318.20999990031123,3.4761643409729004,93.5999984741211,26.799999237060547,,397.8977452417471,0.8111926809450242,2019,0.8849907674306511,7.0,1516.699431454177,31.933650115948502,1765.455521272435
95,335079.813122055,735.2791271133174,614.1300788112238,839.205989008332,866.40546401393,722.9600141827971,708.8732090189694,601.7282543878028,296.7000007927418,262.5767613982433,288.6333312988281,271.1333312988281,1227.0999968796968,1685.0999999195335,318.20999990031123,3.4761643409729004,93.5999984741211,26.799999237060547,,397.99793866322005,0.789130505460849,2019,0.8849907674306511,1.0,1398.6489025442615,29.379697178112128,1767.056779538092
96,537937.4505565749,770.0947477035364,650.3395394488487,805.3433295583237,913.8693423305464,759.3091078394364,717.1829117906128,745.4394513652949,339.39999878406525,300.36586538987194,288.29998779296875,270.8399963378906,1178.8000025898218,1603.0999944359064,314.96999885328114,3.110958814620972,93.8000030517578,25.68000030517578,,370.1234042933694,0.7330533504459081,2019,0.8849907674306511,1.0,1564.3224617583328,155.4551942391116,1783.1551580112712
97,510475.8493402823,771.8009038732876,651.551134615588,832.1807322222339,948.5223994610328,776.4091670998607,726.7468677395738,705.5655732487452,339.39999878406525,300.36586538987194,288.29998779296875,270.8399963378906,1178.8000025898218,1603.0999944359064,314.96999885328114,3.110958814620972,93.8000030517578,25.68000030517578,,371.9671447656435,0.7990479271203389,2019,0.8849907674306511,1.0,1585.2406880657406,145.9626820458447,1782.9872316282326
98,460087.4855072536,742.3056467286319,562.1372313003855,846.7803723775914,902.0354440344984,756.9545537281799,769.7528051623206,507.1898937825506,332.10000017285347,293.90543401669294,288.5599975585937,270.6000061035156,1193.8000008612871,1621.9999982863665,316.6499990001321,3.17342472076416,93.33333587646484,25.53333282470703,,384.3038239490963,0.816803384575702,2019,0.8849907674306511,6.0,1520.0,1.9218279051962133,1770.114123988586
99,510458.2301232552,756.4890274816775,634.8570602772567,853.5712497746104,926.6944557911548,770.4566455595509,654.0715043327924,725.0818616688412,339.39999878406525,300.36586538987194,288.29998779296875,270.8399963378906,1178.8000025898218,1603.0999944359064,314.96999885328114,3.110958814620972,93.8000030517578,25.68000030517578,,370.8472521746924,0.7990834014285076,2019,0.8849907674306511,1.0,1559.666636233301,147.47116759054816,1782.8274673651376
100,420573.24905336817,655.948729848716,660.3540695763156,703.4819871212261,3.1892540219195697,690.2205699405044,610.5727831170755,645.1977581394746,359.2040768904133,317.89229167146954,288.8997479836881,270.86050528698803,1231.8024558057057,1696.699580590241,334.5280112099084,3.2222326188463697,87.13232424422407,23.80065499379621,,362.6490657502889,0.834352544310596,2019,0.8849907674306511,1.0,1519.979931525464,114.9106761363287,1810.6147405196705
101,355090.1905513186,769.7631653313579,720.6425521839742,807.2054288136494,832.128089698711,763.2243624504506,770.4758231434876,773.4177543897165,381.0999996960163,337.26998119879835,288.79998779296875,271.0666809082031,1220.1999982446432,1676.299998477101,333.3300000540912,3.161917924880981,87.0999984741211,23.75,,354.9635934776862,0.7994782958319158,2019,0.8849907674306511,1.0,1526.5743435438453,139.40979971663953,1811.311583964072
102,498590.8829796372,802.4571769815423,691.6260966340933,877.5926275787187,943.1183359030588,779.6495874049946,740.9643159609126,784.9491259500546,339.39999878406525,300.36586538987194,288.29998779296875,270.8399963378906,1178.8000025898218,1603.0999944359064,314.96999885328114,3.110958814620972,93.8000030517578,25.68000030517578,,370.97727975232937,0.774086829176361,2019,0.8849907674306511,1.0,1563.8928221371943,155.13040624898213,1782.18112082865
103,496397.6681683544,843.5309872687968,756.3174502653246,871.6143897538926,950.3386296800246,857.6102952416309,724.5378332932985,837.1893138689317,359.20000183582306,317.8886852857763,288.8999938964844,270.8599853515625,1231.7999967187643,1696.7000021487474,334.5299995560199,3.22219181060791,87.13333129882812,23.799999237060547,,363.77160288952086,0.8438117683712821,2019,0.8849907674306511,1.0,1519.7491016595827,112.90247914185612,1810.623990035564
104,477775.98469349823,707.8610762530444,638.3267995752676,738.1303552872898,774.8136499931846,737.0901022650481,697.2914014456785,703.9904264923824,346.1873697028334,306.3726259881101,288.5449222496442,271.28984136582653,1204.8001816026874,1646.3612237736154,330.2500356734638,3.1032169822365554,86.84493293079667,24.21231359487042,,356.3332937332871,0.7664646895358669,2019,0.8849907674306511,1.0,1531.8697284797308,108.98527043251296,1815.8612036810991
105,490861.6530946161,637.818632764113,572.7054890727305,692.9486871792604,724.0987057970775,630.101469872589,606.3064446558133,605.8045478676339,354.0000020265579,313.28673346393555,289.20001220703125,271.54998779296875,1274.099997535348,1763.4000017791986,357.3200003430248,3.250684976577759,80.20000457763672,22.600000381469727,,349.6233430192036,0.8031247588482009,2019,0.8849907674306511,3.0,1502.84246591885,74.34986423235223,1820.8660366194224
106,391613.3419558576,849.9927766801849,706.0076877751203,916.7778031957304,962.170110857357,821.131246750546,773.3324390835667,748.6565872933348,354.0000020265579,313.28673346393555,289.20001220703125,271.54998779296875,1274.099997535348,1763.4000017791986,357.3200003430248,3.250684976577759,80.20000457763672,22.600000381469727,,348.18191887453725,0.7976868733763178,2019,0.8849907674306511,5.0,1462.3458627604814,51.61874804960519,1818.4466788670304
107,374801.6976723907,796.329897877888,651.5684000869123,890.7541536901571,970.7755678730572,801.1592380676469,695.6992757297021,675.1186354747595,354.0000020265579,313.28673346393555,289.20001220703125,271.54998779296875,1274.099997535348,1763.4000017791986,357.3200003430248,3.250684976577759,80.20000457763672,22.600000381469727,,349.2941887154625,0.8092998118592079,2019,0.8849907674306511,1.0,1484.9834291049754,65.87265776424896,1821.055603841642
108,535770.3309879628,800.7759158854824,677.0417177603244,891.1075804408413,958.8352583432578,792.6091360526984,716.4660045604254,690.6143805421846,354.0000020265579,313.28673346393555,289.20001220703125,271.54998779296875,1274.099997535348,1763.4000017791986,357.3200003430248,3.250684976577759,80.20000457763672,22.600000381469727,,351.6024817880584,0.8277494724624544,2019,0.8849907674306511,3.0,1507.296989640895,21.005697197584475,1825.059076283853
109,492141.0969052324,715.8027295557479,613.3994100036189,776.6602421397785,840.3002283731706,726.250331735883,709.6824492526345,603.209092304824,327.2000018954277,289.56898078074505,288.04998779296875,271.8399963378906,1213.4999978989365,1650.4000001102686,310.8500011321157,3.4654793739318848,89.72000122070312,28.233333587646484,,420.4230422094227,0.6393504127513141,2019,0.8849907674306511,5.0,1520.0,9.34969937190835,1764.0215000685585
110,1035833.6024911848,750.4222081596577,632.1651151357942,820.0639457347726,865.6737878657069,752.8808790381212,729.4945975346352,655.9489380729987,349.200001180172,309.03877703122464,288.33331298828125,270.8599853515625,1173.8000005036592,1590.2999974042175,317.2199984509498,3.036438465118408,92.0999984741211,25.15999984741211,,362.9817126077801,0.8371484906062086,2019,0.8849907674306511,5.0,1522.599034376881,34.183402692306416,1788.3867536957284
111,310545.8540283042,675.708706613048,555.8603243280965,728.5940228721965,827.3608367076233,718.1444472552489,612.9124453710403,600.4162355958373,345.7970191411528,306.0271693449613,288.44336376161715,270.9755386635653,1179.285402225822,1601.1184290258611,318.0174135294899,3.0652429956552814,92.3878122466128,25.397991426049057,,362.31521904408055,0.821056265458278,2019,0.8849907674306511,1.0,1530.641794764589,156.59348173822886,1788.464581007535
112,317162.13632393384,809.5541862034215,687.9094519459894,878.5289485596184,884.1116987645039,775.4500670441639,830.6597401931897,701.6621144960587,349.200001180172,309.03877703122464,288.33331298828125,270.8599853515625,1173.8000005036592,1590.2999974042175,317.2199984509498,3.036438465118408,92.0999984741211,25.15999984741211,,363.5315249855316,0.8188880354417252,2019,0.8849907674306511,5.0,1520.0,40.78628381801023,1793.1909239190768
113,670959.1792654588,792.8766599426777,684.6938469436841,833.631309803414,962.3285926297352,779.6689978291893,665.1139978898258,749.9426816992959,359.20000183582306,317.8886852857763,288.8999938964844,270.8599853515625,1231.7999967187643,1696.7000021487474,334.5299995560199,3.22219181060791,87.13333129882812,23.799999237060547,,358.72243909336305,0.8247453135675568,2019,0.8849907674306511,1.0,1524.6603823794678,148.42067499480714,1806.153465886813
114,445619.7197179328,748.6904614149082,667.4507678080356,800.4264802511494,905.5578876265006,780.5664987466841,610.533194616826,705.05976977927,334.4000004529953,295.9409130297064,289.04998779296875,270.8499755859375,1215.399998083711,1667.3999946564436,324.93999935500324,3.20630145072937,90.85000610351562,24.739999771118164,,363.3250563816752,0.8238619487122602,2019,0.8849907674306511,1.0,1519.9552258661352,127.50862843330944,1801.4626231901689
115,483401.23048509925,532.0531190989647,505.34343609283,544.7817133535206,21.411103082094947,695.3893370727513,541.4141926545025,486.1910399231261,296.7000007927418,262.5767613982433,288.6333312988281,271.1333312988281,1227.0999968796968,1685.0999999195335,318.20999990031123,3.4761643409729004,93.5999984741211,26.799999237060547,,391.73446832593095,0.6231126001621633,2019,0.8849907674306511,3.0,1516.1094709208505,7.401083915292094,1761.7708542825842
